플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,현단영,1.8,2,1.0555555555555556,1.9
치지직,최영화,2.5,3,0.76,1.9
치지직,곰보단ㄴ,5.9,2,0.3050847457627119,1.8
치지직,금단민우,1.6,2,1.125,1.8
치지직,뜨거운 물범,1.6,2,1.0625,1.7
치지직,리테스,1.7,2,0.9411764705882353,1.6
치지직,포트나이트 티렉스TREX,2.3,2,0.6521739130434783,1.5
치지직,아재스TV,3,3,0.5,1.5
치지직,디오 Dio,0.5,4,2.8,1.4
치지직,한비화,2.7,2,0.5185185185185185,1.4
치지직,산갈치4,1,2,1.4,1.4
치지직,노랭귤,0.8,2,1.625,1.3
SOOP,사투리짱좋아,0.6,3,2,1.2
치지직,내신,1,2,1.1,1.1
치지직,RTKBUcky,9.5,1,0.10526315789473684,1
치지직,타락 천사,1.2,2,0.75,0.9
치지직,똬리 TTwaLi,0.5,3,1.8,0.9
치지직,린팡,0.7,1,1,0.7
치지직,쉑쉑,0.2,4,3,0.6
치지직,ivkanesan,3.2,1,0.1875,0.6
치지직,제루브,4.5,1,0.1111111111111111,0.5
치지직,꿈은없고걍놀고싶어요,4.9,1,0.08163265306122448,0.4
치지직,데드히트,1.8,1,0.2222222222222222,0.4
치지직,샤키리,0.9,1,0.4444444444444444,0.4
SOOP,김사막,0.2,2,2,0.4
치지직,KR개마무사,1.1,1,0.2727272727272727,0.3
치지직,망량 MLTV,1.5,1,0.2,0.3
SOOP,체리형♥,0.1,2,2,0.2
치지직,김은거,1.3,1,0.15384615384615385,0.2
치지직,동글동글동그리,0.1,1,1,0.1
치지직,반띵쓰,0.1,1,1,0.1
치지직,게임애호가 쏘씩,0.1,1,1,0.1
치지직,신계리동자,0.1,0,0,0
치지직,윤워커,1.8,0,0,0
