플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,사야플,19.9,140,67.23115577889448,1337.9
치지직,헤이 heyy,34.3,61,38.57142857142857,1323
SOOP,모카:b,6.3,301,207.28571428571428,1305.9
치지직,세노 SEN5,7.9,194,160.13924050632912,1265.1
SOOP,찌미♥,64.2,42,19.473520249221185,1250.2
치지직,shu1,3.8,420,327.13157894736844,1243.1
SOOP,임밍지,11.6,263,106.08620689655173,1230.6
SOOP,HyuN.고석현,12.5,191,97.712,1221.4
SOOP,설레지히,91.7,24,13.225736095965104,1212.8
SOOP,채윤아,30.1,115,39.857142857142854,1199.7
치지직,근모닝,20.7,115,57.58454106280193,1192
SOOP,쿠우♪,4.4,361,263.45454545454544,1159.2
SOOP,천양,1.5,898,766.8,1150.2
치지직,멋사,2.4,731,476.875,1144.5
SOOP,숩니찡,39.9,56,28.203007518796994,1125.3
SOOP,설설설=333,52,68,21.35,1110.2
SOOP,춘봉_,20.4,87,53.90686274509804,1099.7
치지직,이로나묭 치카,3,430,365.93333333333334,1097.8
SOOP,김무무,53.5,45,20.44299065420561,1093.7
치지직,Uann 유안,25.4,106,43.05511811023622,1093.6
SOOP,곽춘식,25.9,78,41.884169884169886,1084.8
치지직,AKA 아카,80.3,55,13.325031133250311,1070
SOOP,데이드림,10.9,145,96.70642201834862,1054.1
치지직,김동학,9.6,181,109.33333333333333,1049.6
SOOP,진호.,30.1,76,34.76079734219269,1046.3
치지직,Lup1ne,39.6,72,25.883838383838384,1025
치지직,감수,29.7,84,34.42087542087542,1022.3
SOOP,아뚱.,13.8,272,73.97101449275362,1020.8
치지직,전게,38.1,50,26.77690288713911,1020.2
SOOP,히츠메,16.4,170,61.823170731707314,1013.9
SOOP,가습기,2.9,395,346.7931034482759,1005.7
치지직,방찌,1.8,926,553.2222222222222,995.8
SOOP,연치민,14,239,71.09285714285714,995.3
SOOP,김순지,7.6,214,128.82894736842104,979.1
치지직,Kaiser카이저,24,99,40.025,960.6
치지직,쿠레나이 나츠키,2.4,479,399.5833333333333,959
SOOP,기래민,6.5,213,145.8153846153846,947.8
