플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
SOOP,수피,32,44,42,16,47,1600,890.8574468085106,41870.3
SOOP,EscA_에스카,32.2,33,46,18,46.6,2525,861.1394849785407,40129.1
SOOP,깐숙,34.6,47,38,25,23.7,1447,1017.9535864978903,24125.5
치지직,유즈하 리코,35.4,31,21,52,4.5,2626,2277.0222222222224,10246.6
SOOP,철구형2↑,35.4,19,12,67,1.8,4524,3997.1666666666665,7194.9
SOOP,키마,36.4,36,32,41,9.8,2065,1328.5,13019.3
치지직,둥그레,36.6,35,28,46,7.4,2149,1634.6216216216217,12096.2
SOOP,일루전_,37.4,27,56,24,36.2,2941,681.9696132596686,24687.3
치지직,마뫄,38.6,43,36,39,12.8,1621,1090.8125,13962.4
SOOP,도현ツ,39.8,49,49,26,30.5,1444,776.4459016393442,23681.6
치지직,소우릎,40.6,29,44,43,14.9,2708,864.9731543624162,12888.1
SOOP,Alo.조경훈,42.4,20,24,72,3.6,4033,1768.5555555555557,6366.8
SOOP,지피티,43.4,37,29,61,5.3,2019,1604.6603773584907,8504.7
치지직,치킨쿤,44.4,54,50,34,20.7,1249,765.2125603864735,15839.9
치지직,서넹,46,58,53,33,24.5,1141,716.2081632653061,17547.1
SOOP,(주)박사장$,46.6,45,43,51,11.9,1507,868.0672268907563,10330
SOOP,바밍_,48,32,76,28,47.7,2588,485.55765199161425,23161.1
SOOP,양도끼,48.6,63,59,31,33.3,1040,637.6636636636637,21234.2
SOOP,클리드1,49.8,55,52,45,17.1,1207,730.953216374269,12499.3
SOOP,쪼낙,50.2,39,77,29,46.1,1686,484.3340563991323,22327.8
SOOP,조디악악악,51.6,60,78,21,70,1111,472.88,33101.6
SOOP,뽀린걸,51.8,57,74,27,47.1,1158,497.66454352441616,23440
치지직,너불,54,40,35,80,4.9,1676,1110.1020408163265,5439.5
SOOP,단츄♪,55.6,38,30,90,2.5,1795,1499.52,3748.8
SOOP,김된모!,59,69,57,56,14.6,950,660.582191780822,9644.5
치지직,디디디용,60.6,53,48,77,7.1,1253,800.4788732394367,5683.4
SOOP,학살~,62.2,51,45,85,5.1,1325,864.1960784313726,4407.4
치지직,채현찌,63,41,37,100,2.7,1627,1077.6296296296296,2909.6
SOOP,마이곰이,64.8,48,31,107,1.9,1446,1332.2105263157894,2531.2
SOOP,“클로이”,66,42,97,47,35.8,1626,321.3072625698324,11502.8
SOOP,해리,66.2,67,58,74,9.6,972,643.3854166666666,6176.5
SOOP,해기_,66.6,67,96,37,46.9,972,322.1940298507463,15110.9
SOOP,중력∀,67,87,66,58,15.6,726,566.4807692307693,8837.1
치지직,블레어 로즈,67.6,52,39,104,2.7,1303,990.6296296296297,2674.7
SOOP,아이치,68.6,59,69,73,11.7,1120,529.3162393162393,6193
SOOP,띵귤_,70,64,41,102,3.1,1023,900.0645161290323,2790.2
SOOP,깅예솔,70.4,50,86,65,18.3,1352,406.1584699453552,7432.7
SOOP,미라지720,72,70,101,44,40.3,928,311.72952853598014,12562.7
치지직,실프,73.8,75,63,84,7.8,836,586.8717948717949,4577.6
치지직,금사향,77.2,62,47,115,2.8,1044,858.75,2404.5
SOOP,한결___,79.2,86,62,93,5.4,729,610.1851851851852,3295
SOOP,나는상윤,79.2,84,80,76,12.8,737,468.296875,5994.2
SOOP,꾸티뉴,79.4,83,100,57,29.1,743,313.46048109965636,9121.7
SOOP,김진솔,80,66,119,48,49.5,1016,227.8080808080808,11276.5
치지직,임나은,81.2,74,84,82,12.2,846,437.327868852459,5335.4
치지직,삐부,82.4,96,104,54,33.8,583,293.28402366863907,9913
SOOP,지붕위소희,83.2,90,72,91,7.2,704,503.5833333333333,3625.8
SOOP,울산큰고래,84,94,68,95,5.9,636,549.9830508474577,3244.9
SOOP,상어녀,85.4,97,115,50,44.8,571,232.15401785714286,10400.5
SOOP,우리밍_,88.4,104,110,59,34.3,530,255.9387755102041,8778.7
치지직,멋사,89,85,82,98,6.6,731,461.3636363636364,3045
치지직,류제홍S,89,89,64,114,4.3,705,570.5348837209302,2453.3
SOOP,한남맛종욱,89.8,123,114,49,45.6,436,235.6688596491228,10746.5
SOOP,견자희,91.4,111,120,53,45.5,479,224.63736263736263,10221
치지직,남봉,92.4,72,79,116,5,897,472.28,2361.4
치지직,에땁01,92.8,128,106,62,29.5,406,285.19322033898305,8413.2
SOOP,기뉴다,93.4,65,60,141,2.9,1019,623.8965517241379,1809.3
