플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,반히._.,8.4,48,36.63095238095238,307.7
치지직,fearless0527,7,81,43.91428571428571,307.4
치지직,최올림,37.6,14,8.106382978723405,304.8
SOOP,달묘_,1.7,207,176.1764705882353,299.5
SOOP,MAX?,1,355,297.7,297.7
치지직,광배언니,18.4,32,15.777173913043478,290.3
치지직,해옥 HAEOK,4.8,76,60.0625,288.3
치지직,김공은,41.4,20,6.956521739130435,288
치지직,계연화,22.3,24,12.896860986547086,287.6
치지직,말랑콩떡할미,31.3,19,9.188498402555911,287.6
치지직,킴이슬,19.7,42,14.532994923857869,286.3
SOOP,다정언니,40.7,10,7.014742014742015,285.5
치지직,히레 hire,11.9,34,23.991596638655462,285.5
치지직,제에스트,2.5,160,113.96,284.9
SOOP,heiser72,9,48,31.58888888888889,284.3
치지직,쎈곰,39,14,7.274358974358974,283.7
치지직,김 타 오,63.2,16,4.468354430379747,282.4
치지직,채류진,13.2,35,21.37121212121212,282.1
치지직,쿨 쿨 이,4.2,91,67.02380952380952,281.5
치지직,선데이1,1.1,288,255.36363636363637,280.9
치지직,아론페이지,3.9,104,71.41025641025641,278.5
치지직,쨩스리,35,15,7.951428571428571,278.3
SOOP,iR0NY,9.4,44,29.319148936170212,275.6
치지직,salgu6,41,18,6.7073170731707314,275
치지직,쟁구임,1.6,183,171,273.6
치지직,유엔 Yu2n,25.2,30,10.845238095238095,273.3
치지직,삐제리,10.7,38,25.102803738317757,268.6
치지직,2 92,7,57,38.17142857142857,267.2
치지직,체리아씨,13.5,32,19.674074074074074,265.6
치지직,슈퍼루키2,19.7,48,13.431472081218274,264.6
치지직,비스타냥이,28.8,36,9.086805555555555,261.7
치지직,알파이입니다,5.4,82,48.407407407407405,261.4
치지직,과학잡지,39.9,22,6.523809523809524,260.3
치지직,훈논,27,20,9.625925925925927,259.9
치지직,변수지,17.2,36,14.86046511627907,255.6
SOOP,렉스___,10.8,40,23.64814814814815,255.4
치지직,꾸르잠1,17.8,30,14.292134831460674,254.4
치지직,꾸리쨩,5.5,70,45.2,248.6
치지직,장금만,39,15,6.341025641025641,247.3
치지직,예나츄,15,25,16.466666666666665,247
치지직,오미짱,31.2,13,7.916666666666667,247
치지직,마무 Mamuu,2.9,182,85.10344827586206,246.8
치지직,무 운,23.3,25,10.515021459227468,245
치지직,네쿠 necu,23.4,23,10.452991452991453,244.6
치지직,김칠칠,14.2,40,17.169014084507044,243.8
