플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,순록쨩,1673.4,1475,1539,1907,3.2,8,4.9375,15.8
SOOP,아일린8초,1674,2364,2435,568,53.7,4,2.277467411545624,122.3
SOOP,한초월,1674.2,2081,1971,1174,11.8,5,3.4491525423728815,40.7
치지직,흑성 HeukSung,1676.4,1656,1516,1847,3.4,7,5.029411764705882,17.1
SOOP,치리오·-·,1678.4,1834,1573,1706,4.3,6,4.790697674418604,20.6
치지직,서아링v,1679.6,1834,1930,1352,9.1,6,3.5604395604395602,32.4
치지직,아주모,1679.8,1337,1185,2346,1.2,9,7,8.4
치지직,임봉규,1680.4,1834,1748,1536,6.1,6,4.147540983606557,25.3
치지직,강무결,1680.4,1834,1822,1462,7.2,6,3.9166666666666665,28.2
치지직,maehwa,1680.4,1656,1749,1624,5.5,7,4.1454545454545455,22.8
치지직,리준이,1680.8,1834,1532,1753,3.9,6,4.9743589743589745,19.4
치지직,올가 ORRGAH,1681.2,1656,1622,1753,4.2,7,4.619047619047619,19.4
치지직,o뱁새랑o,1682,1656,1419,1958,2.7,7,5.481481481481482,14.8
치지직,푸딩베리,1682,1834,2209,1079,17,6,2.8117647058823527,47.8
치지직,신을,1682.2,1475,1463,2005,2.6,8,5.230769230769231,13.6
치지직,하리원,1683.8,1005,826,2881,0.3,13,11.333333333333334,3.4
치지직,아치유,1684.6,1337,1226,2317,1.3,9,6.769230769230769,8.8
치지직,킴율미,1685.4,1475,1396,2080,2.2,8,5.636363636363637,12.4
치지직,미스터탱,1685.6,1144,1218,2424,1.1,11,6.818181818181818,7.5
치지직,WMin,1685.8,1475,2102,1375,10.4,8,3.0384615384615383,31.6
치지직,슈니에,1688,1834,1841,1462,7.3,6,3.863013698630137,28.2
치지직,창틀에피는꽃,1690.6,1475,1454,2035,2.5,8,5.28,13.2
치지직,히미카 스이,1691.2,1656,1601,1799,3.9,7,4.6923076923076925,18.3
치지직,공제이,1692,1834,1979,1334,9.7,6,3.422680412371134,33.2
치지직,샴띵이,1694.4,1834,2305,1014,20.5,6,2.551219512195122,52.3
치지직,세이키,1695.2,1656,1984,1426,8.7,7,3.413793103448276,29.7
SOOP,고블린1.,1695.6,2364,2425,632,45.5,4,2.2857142857142856,104
치지직,치즈여우,1697.8,1475,1681,1826,4,8,4.375,17.5
치지직,야생의 카짓,1698,1656,1725,1692,5,7,4.22,21.1
치지직,도오덕샘,1698.8,1656,1757,1662,5.3,7,4.113207547169812,21.8
치지직,이보리,1699.8,1475,1703,1809,4.2,8,4.309523809523809,18.1
치지직,몽키쌤,1700,1656,1494,1928,3,7,5.133333333333334,15.4
치지직,은월랑,1700.2,1337,1323,2259,1.6,9,6,9.6
치지직,설팡팡,1701.8,2081,2317,897,24.6,5,2.516260162601626,61.9
치지직,히치 hitch,1702.4,1656,1641,1787,4.1,7,4.536585365853658,18.6
치지직,카멜프,1702.6,1475,1612,1907,3.4,8,4.647058823529412,15.8
치지직,팡농이,1704.6,2081,2219,1002,19.2,5,2.78125,53.4
