플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,류새콤,17.4,20,15.919540229885058,277
치지직,열린우물o,18.3,26,15.098360655737705,276.3
치지직,테 테,7.2,53,38,273.6
SOOP,수수한세리,10.9,36,24.972477064220183,272.2
치지직,후참이,7.1,49,37.88732394366197,269
치지직,밍쑨,5.8,55,46.189655172413794,267.9
치지직,위즐리어카,14.9,30,17.87248322147651,266.3
치지직,대충1,9.3,40,28.612903225806452,266.1
치지직,브이챠,2.4,128,109.79166666666667,263.5
치지직,김혜주,20,22,13.095,261.9
SOOP,꽁아지ぐ,14.3,22,18.314685314685313,261.9
치지직,김함미,6.8,55,38.470588235294116,261.6
치지직,단 홍,21.8,25,11.990825688073395,261.4
SOOP,킴나니_,9.8,45,26.653061224489797,261.2
치지직,리마파트로나,12.9,39,20.209302325581394,260.7
SOOP,현주♥,17.3,24,14.936416184971097,258.4
SOOP,나월_,18,25,14.277777777777779,257
치지직,후 랑,15.9,29,16.062893081761008,255.4
치지직,재완쓰,32.1,16,7.931464174454828,254.6
SOOP,참새-,25.1,15,10.08366533864542,253.1
치지직,깨미는뚠뚠,10.2,51,24.80392156862745,253
SOOP,손성민,12.7,26,19.913385826771652,252.9
치지직,하이새우,21.7,22,11.603686635944701,251.8
SOOP,김할짓,23.3,23,10.806866952789699,251.8
SOOP,해솔♡,1.7,157,147.1764705882353,250.2
치지직,메아리 Meahri,11.4,37,21.80701754385965,248.6
SOOP,유우양,30.1,16,8.23920265780731,248
SOOP,설형_,34.4,14,7.1773255813953485,246.9
치지직,지타에몽,11.7,65,21.094017094017094,246.8
치지직,겐시유,19.7,18,12.456852791878173,245.4
SOOP,노아란_,12.2,26,20.081967213114755,245
치지직,이 소 에,3,96,81.43333333333334,244.3
SOOP,손진석.,14,23,17.40714285714286,243.7
치지직,주혀미,12.5,26,19.464,243.3
치지직,블링이1,5.3,62,45.62264150943396,241.8
치지직,눈가루,2.3,165,104.82608695652173,241.1
SOOP,ReVe레브,14.7,24,16.272108843537413,239.2
치지직,츄이닝,12.8,28,18.609375,238.2
치지직,쿠시쿠리,13.1,25,18.17557251908397,238.1
치지직,백귀월,6.2,49,38.32258064516129,237.6
치지직,청목 Chungmok,1.8,145,132,237.6
SOOP,밍턴_,2.2,114,107.68181818181819,236.9
치지직,김호러,11.6,36,20.310344827586206,235.6
SOOP,민코코♥,21.8,14,10.724770642201834,233.8
SOOP,예니_ouo,14.6,22,15.917808219178083,232.4
치지직,츄 밍,9,32,25.7,231.3
치지직,조브킴,20.1,23,11.502487562189055,231.2
SOOP,유시에,4.2,64,54.76190476190476,230
치지직,폰루루 ㅣ PON RuRu,6.1,68,37.57377049180328,229.2
SOOP,윤견,37.5,10,6.064,227.4
SOOP,앵쥬_,13.5,23,16.637037037037036,224.6
SOOP,찰지지,14.7,22,15.272108843537415,224.5
치지직,차양,18.9,33,11.878306878306878,224.5
